"100","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"achievement","{'polarity_value': 'positive', 'polarity_intense': '0.25', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.177', 'attention': '0.308', 'sensitivity': '-0.06', 'aptitude': '0.329'}, 'semantics': ['good_work', 'benefit', 'positive_reinforcement', 'set_goal', 'accomplishment']}"
"sanders","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"attribute","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"magnetic","{'polarity_value': 'positive', 'polarity_intense': '0.089', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.102', 'attention': '0.078', 'sensitivity': '0', 'aptitude': '0.087'}, 'semantics': ['gold', 'platinum', 'iron_ore', 'silver', 'adjustable']}"
"meet","{'polarity_value': 'positive', 'polarity_intense': '0.768', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.62', 'attention': '-0.91', 'sensitivity': '0', 'aptitude': '0.766'}, 'semantics': ['accommodate', 'satisfy', 'fulfill', 'conform_to', 'please']}"
"48","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"scrimmage","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"allowed","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"evidently","{'polarity_value': 'positive', 'polarity_intense': '0.621', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.874', 'attention': '0.99', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['obviously', 'clearly', 'distinctly', 'manifest', 'pregnantly']}"
"bethe","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"playlist","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"jamal","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"amend","{'polarity_value': 'positive', 'polarity_intense': '0.813', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.881', 'attention': '-0.86', 'sensitivity': '0', 'aptitude': '0.688'}, 'semantics': ['better', 'improve', 'make_look_better', 'meliorate', 'enrich']}"
"setup","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"marriage","{'polarity_value': 'positive', 'polarity_intense': '0.857', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.812', 'attention': '0.982', 'sensitivity': '0', 'aptitude': '0.777'}, 'semantics': ['marry', 'marry_person', 'affair', 'infidelity', 'vow']}"
"theaters","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"teacher","{'polarity_value': 'positive', 'polarity_intense': '0.571', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.8', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.914'}, 'semantics': ['professor', 'teach', 'school', 'lecturer', 'teach_lesson']}"
"literally","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"retweet","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"engage","{'polarity_value': 'positive', 'polarity_intense': '0.842', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.827', 'attention': '-0.92', 'sensitivity': '0', 'aptitude': '0.777'}, 'semantics': ['patent', 'procure', 'suborn', 'copyright', 'enlist']}"
"finale","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"comfortable","{'polarity_value': 'positive', 'polarity_intense': '0.253', 'moodtags': ['#joy', '#joy'], 'sentics': {'pleasantness': '0.76', 'attention': '0', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['comfort', 'calm', 'peacefulness', 'ease', 'calmness']}"
"btls","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"merchandise","{'polarity_value': 'positive', 'polarity_intense': '0.025', 'moodtags': ['#interest', '#interest'], 'sentics': {'pleasantness': '0', 'attention': '0.076', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['goods', 'vendor', 'trolley', 'shopper', 'grocery']}"
"theo","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"person","{'polarity_value': 'positive', 'polarity_intense': '0.788', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.963', 'attention': '-0.57', 'sensitivity': '0', 'aptitude': '0.823'}, 'semantics': ['mortal', 'murder_suspect', 'robbery_suspect', 'suspect', 'rape_suspect']}"
"thomas","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cruising","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"friendster","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"friendly","{'polarity_value': 'positive', 'polarity_intense': '0.887', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.777', 'attention': '0.972', 'sensitivity': '0', 'aptitude': '0.913'}, 'semantics': ['serene', 'easy', 'adoration', 'togetherness', 'console']}"
"contra","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"stressed","{'polarity_value': 'negative', 'polarity_intense': '-0.60', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.85', 'attention': '0', 'sensitivity': '0.964', 'aptitude': '0'}, 'semantics': ['steeliness', 'difficulty', 'toughness', 'resistance', 'tough']}"
"wands","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"iii","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"riverfront","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"saloon","{'polarity_value': 'negative', 'polarity_intense': '-0.69', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.76', 'attention': '0', 'sensitivity': '0.75', 'aptitude': '-0.56'}, 'semantics': ['public_house', 'pub', 'free_house', 'pothouse', 'gin_mill']}"
"jp","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"locate","{'polarity_value': 'positive', 'polarity_intense': '0.053', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.08', 'attention': '0.107', 'sensitivity': '-0.05', 'aptitude': '0.185'}, 'semantics': ['search', 'seek_out', 'seek', 'reveal', 'concede']}"
"wwcpd","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"sooo","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"exceptionalism","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"skip","{'polarity_value': 'negative', 'polarity_intense': '-0.50', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.74', 'attention': '0', 'sensitivity': '-0.76', 'aptitude': '0'}, 'semantics': ['dribble', 'break_window', 'best_opponent', 'hit_hard', 'hit']}"
"boca","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"amount","{'polarity_value': 'positive', 'polarity_intense': '0.173', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.02', 'attention': '0.238', 'sensitivity': '0', 'aptitude': '0.306'}, 'semantics': ['assurance', 'total', 'quality', 'importance', 'estimate']}"
"adblock","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"judge","{'polarity_value': 'positive', 'polarity_intense': '0.84', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.886', 'attention': '0.719', 'sensitivity': '0', 'aptitude': '0.914'}, 'semantics': ['inventor', 'connoisseur', 'medical_doctor', 'teacher', 'expert']}"
"james","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"6202291094","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"nsuba","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"1988","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"gang","{'polarity_value': 'positive', 'polarity_intense': '0.863', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.867', 'attention': '-0.84', 'sensitivity': '0', 'aptitude': '0.876'}, 'semantics': ['meet', 'team', 'team_up', 'embed', 'aggroup']}"
"r","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"w","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"ten","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '-0.00', 'sensitivity': '0.063', 'aptitude': '-0.03'}, 'semantics': ['thirty', 'hundred_year', 'twelve', 'day_month', 'time_measurement']}"
"reminiscing","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"ways","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"policy","{'polarity_value': 'positive', 'polarity_intense': '0.102', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.028', 'attention': '0.153', 'sensitivity': '-0.05', 'aptitude': '0.18'}, 'semantics': ['nominate', 'administration', 'reign', 'order', 'regulation']}"
"runs","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"community","{'polarity_value': 'positive', 'polarity_intense': '0.786', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.701', 'attention': '0.939', 'sensitivity': '0', 'aptitude': '0.718'}, 'semantics': ['common_interest', 'group_of_people', 'urban', 'many_people', 'metropolis']}"
"shame","{'polarity_value': 'negative', 'polarity_intense': '-0.25', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.61', 'attention': '0.366', 'sensitivity': '-0.39', 'aptitude': '-0.12'}, 'semantics': ['dread', 'unhappy', 'fright', 'pity', 'humiliation']}"
"rg","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"rt","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"hbo","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"upw","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"bash","{'polarity_value': 'positive', 'polarity_intense': '0.072', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.12', 'attention': '-0.19', 'sensitivity': '0', 'aptitude': '-0.09'}, 'semantics': ['social_gathering', 'meet_up', 'radical', 'gathering', 'get_together']}"
"experiencing","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"three","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '-0.00', 'sensitivity': '0.063', 'aptitude': '-0.03'}, 'semantics': ['thirty', 'hundred_year', 'twelve', 'day_month', 'time_measurement']}"
"dbl","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cable","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"emmanuel","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"qhd","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"topped","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"shirt","{'polarity_value': 'positive', 'polarity_intense': '0.068', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '-0.04', 'attention': '0.1', 'sensitivity': '0', 'aptitude': '0.152'}, 'semantics': ['pants', 'jacket', 'clothes', 'robe', 'garment']}"
"afhs","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cousin","{'polarity_value': 'positive', 'polarity_intense': '0.57', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.912', 'sensitivity': '0', 'aptitude': '0.798'}, 'semantics': ['foster_kid', 'daughter', 'relation', 'sister', 'adopt']}"
"compared","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
